state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid,Cluster
8,1985,638,1875,3,16,19,3,22,25,183,6,886,2
13,3963,608,3854,5,46,51,3,18,21,194,19,1591,2
1,2664,1259,2518,15,40,55,11,26,37,178,15,1754,0
3,1317,651,1225,16,10,26,5,14,19,106,31,871,2
5,2066,709,1948,3,32,35,5,27,32,200,14,1118,2
7,487,156,468,12,11,23,11,6,17,43,18,251,1
8,1985,638,1875,1,15,16,4,30,34,186,4,913,2
1,2664,1259,2518,22,26,48,11,19,30,169,24,1658,0
3,1317,651,1225,13,18,31,13,12,25,116,22,861,2
4,1749,1084,1639,13,60,73,10,44,54,267,15,935,0
5,2066,659,1948,3,42,45,4,18,22,208,10,1116,2
8,1985,638,1892,2,29,31,1,27,28,179,4,910,2
12,1557,475,1500,16,46,62,13,28,41,296,39,936,2
1,2664,1259,2518,7,33,40,10,10,20,188,15,1657,0
3,1317,651,1225,16,16,32,10,14,24,113,28,771,2
4,1749,1084,1639,15,75,90,13,42,55,306,19,877,0
5,2066,659,1948,1,28,29,2,21,23,209,11,1062,2
7,487,156,468,7,2,9,11,7,18,39,10,257,1
12,1557,475,1500,7,64,71,13,40,53,315,28,866,2
13,3963,608,3854,5,45,50,6,12,18,262,56,1376,2
1,2664,1259,2518,3,33,36,2,24,26,200,11,1733,0
3,1317,651,1225,14,19,33,16,5,21,128,29,740,2
4,1749,1084,1639,16,36,52,8,31,39,300,27,880,0
5,2066,659,1948,5,45,50,6,18,24,224,12,965,2
7,487,156,468,8,2,10,7,3,10,37,14,253,1
1,2664,1259,2518,15,33,48,3,23,26,198,12,1787,0
3,1317,651,1225,8,20,28,18,12,30,135,24,815,2
4,1749,1084,1639,20,51,71,15,36,51,324,25,892,0
5,2066,659,1948,1,22,23,2,30,32,216,11,996,2
1,2664,1259,2518,9,33,42,9,18,27,259,11,1737,0
3,1317,651,1225,12,17,29,7,22,29,143,20,813,2
5,2066,659,1948,2,34,36,1,16,17,222,12,1042,2
7,487,156,468,9,8,17,8,10,18,28,16,270,1
8,1985,638,1892,2,25,27,2,25,27,162,4,852,2
12,1557,475,1500,14,52,66,12,45,57,329,30,1009,2
13,3963,608,3850,1,38,39,9,32,41,286,48,1492,2
1,2664,1259,2518,11,39,50,2,21,23,194,17,1809,0
3,1317,651,1225,7,7,14,11,13,24,120,15,844,2
4,1749,1084,1673,13,38,51,13,41,54,304,17,952,0
5,2066,659,1948,8,35,43,2,28,30,224,15,1072,2
7,487,156,468,2,8,10,5,2,7,32,12,270,1
13,3963,612,3846,3,31,34,5,24,29,288,44,1524,2
1,2664,1259,2518,15,32,47,10,20,30,196,13,1743,0
3,1317,651,1225,11,14,25,8,6,14,123,20,875,2
5,2066,659,1948,3,50,53,5,51,56,224,10,1079,2
7,487,156,468,7,3,10,15,7,22,29,10,270,1
8,1985,638,1892,2,22,24,1,20,21,165,3,909,2
14,609,56,585,23,7,30,18,3,21,12,23,252,1
1,2664,1259,2518,8,28,36,4,27,31,188,20,1617,0
3,1317,651,1225,26,32,58,15,22,37,134,28,831,2
5,2066,659,1948,2,44,46,2,34,36,250,17,1036,2
7,487,156,468,5,6,11,3,4,7,33,12,266,1
8,1985,638,1892,2,32,34,2,26,28,193,3,871,2
13,3963,612,3846,2,39,41,6,49,55,267,53,1513,2
1,2664,1259,2518,12,17,29,13,21,34,170,13,1586,0
3,1317,651,1225,11,15,26,9,10,19,133,34,782,2
5,2066,659,1948,3,45,48,1,33,34,247,17,1004,2
7,487,156,468,6,7,13,10,7,17,33,10,264,1
13,3963,612,3849,1,37,38,6,44,50,266,37,1401,2
1,2664,1259,2518,19,23,42,14,17,31,171,13,1668,0
3,1317,651,1225,13,15,28,10,11,21,136,32,783,2
4,1749,1084,1673,7,20,27,11,25,36,236,8,862,0
5,2066,659,1948,1,50,51,3,35,38,162,14,992,2
8,1985,638,1892,3,25,28,2,16,18,207,5,862,2
13,3963,612,3849,4,33,37,10,23,33,275,50,1387,2
14,609,56,585,15,1,16,15,2,17,12,15,258,1
1,2664,1259,2518,17,24,41,1,14,15,171,27,1714,0
3,1317,651,1225,14,19,33,10,13,23,171,35,818,2
4,1749,1084,1673,13,25,38,8,36,44,222,10,899,0
13,3963,612,3849,2,25,27,2,36,38,265,44,1384,2
1,2664,1259,2518,16,33,49,7,16,23,181,21,1730,0
3,1317,651,1225,12,11,23,11,20,31,130,39,837,2
5,2066,659,1948,3,36,39,5,33,38,279,11,1043,2
7,487,156,468,9,6,15,6,5,11,34,17,251,1
8,1985,638,1892,3,23,26,2,21,23,202,3,893,2
13,3963,612,3849,9,34,43,3,21,24,278,57,1515,2
1,2664,1259,2518,16,25,41,13,15,28,186,15,1731,0
3,1317,651,1225,14,16,30,11,16,27,129,44,882,2
4,1749,1084,1673,8,46,54,14,37,51,227,10,939,0
5,2066,659,1948,3,35,38,2,37,39,275,12,1098,2
7,487,156,468,4,9,13,7,3,10,40,14,276,1
13,3963,612,3849,4,31,35,6,28,34,276,45,1524,2
14,609,56,585,15,3,18,9,3,12,14,16,278,1
1,2664,1259,2518,14,40,54,7,17,24,212,15,1719,0
3,1317,651,1225,11,12,23,12,8,20,168,42,1033,2
4,1749,1084,1673,7,37,44,15,31,46,236,6,910,0
5,2066,659,1948,1,35,36,1,33,34,272,8,1070,2
7,487,156,468,7,4,11,8,5,13,38,12,265,1
14,609,56,585,15,5,20,20,5,25,14,9,263,1
1,2664,1259,2518,18,24,42,8,27,35,201,22,1701,0
3,1317,651,1225,8,15,23,8,14,22,132,42,858,2
4,1749,1084,1673,11,36,47,9,46,55,219,14,902,0
7,487,156,468,7,5,12,7,7,14,36,11,267,1
13,3963,572,3849,1,26,27,6,39,45,267,59,1489,2
1,2664,1259,2518,9,25,34,12,25,37,202,20,1679,0
4,1749,1084,1673,5,31,36,12,30,42,212,9,887,0
7,487,156,468,1,7,8,6,7,13,35,5,274,1
8,1985,638,1892,1,29,30,1,19,20,186,4,926,2
12,1587,475,1528,8,32,40,7,48,55,293,28,823,2
14,609,56,585,21,5,26,20,5,25,16,15,262,1
1,2664,1259,2518,9,26,35,10,17,27,193,14,1704,0
3,1317,651,1225,5,20,25,6,11,17,126,28,851,2
4,1749,1084,1673,13,38,51,9,21,30,227,11,884,0
5,2066,659,1948,2,42,44,1,21,22,266,9,904,2
7,487,156,468,5,6,11,2,6,8,34,7,264,1
8,1985,638,1892,1,20,21,1,23,24,167,3,941,2
12,1587,475,1528,12,36,48,12,45,57,287,28,901,2
13,3963,572,3849,1,26,27,6,32,38,271,58,1379,2
14,609,56,585,16,3,19,15,2,17,16,12,232,1
1,2664,1259,2518,16,23,39,7,18,25,191,19,1778,0
3,1317,651,1225,6,18,24,3,22,25,120,24,857,2
4,1749,1084,1673,13,16,29,7,31,38,208,13,892,0
5,2066,659,1948,3,26,29,1,29,30,273,10,1047,2
14,609,56,585,18,3,21,11,3,14,16,17,251,1
1,2664,1259,2518,9,25,34,6,18,24,186,19,1770,0
3,1317,651,1225,17,15,32,9,17,26,114,33,878,2
4,1749,1084,1673,13,34,47,10,41,51,200,13,891,0
5,2066,659,1948,2,65,67,1,38,39,265,11,1095,2
7,487,156,468,5,4,9,5,3,8,40,10,247,1
13,3963,572,3849,2,43,45,5,28,33,284,42,1507,2
14,609,56,585,12,6,18,11,7,18,15,17,255,1
1,2664,1259,2518,20,33,53,9,20,29,194,28,1745,0
4,1749,1084,1673,8,37,45,13,28,41,202,8,905,0
7,487,156,468,5,11,16,3,4,7,47,11,250,1
8,1985,638,1892,3,32,35,1,16,17,185,5,994,2
12,1587,475,1528,11,42,53,15,40,55,258,27,978,2
13,3963,572,3849,6,33,39,6,42,48,279,39,1514,2
14,609,56,585,11,4,15,18,4,22,15,9,259,1
1,2664,1259,2518,13,27,40,7,29,36,189,28,1743,0
3,1317,651,1225,16,12,28,9,16,25,115,32,875,2
4,1749,1084,1673,10,31,41,7,31,38,200,12,903,0
5,2066,659,1948,2,43,45,3,40,43,259,8,1047,2
7,487,156,468,6,9,15,6,7,13,48,10,242,1
13,3963,572,3849,5,34,39,5,36,41,270,38,1529,2
14,609,56,585,17,5,22,10,8,18,12,14,289,1
1,2664,1259,2518,4,49,53,3,23,26,192,23,1653,0
3,1317,651,1225,21,8,29,11,15,26,99,39,880,2
4,1749,1084,1673,7,35,42,10,22,32,209,7,865,0
5,2066,659,1948,1,36,37,3,32,35,259,7,1049,2
7,487,156,468,5,3,8,5,3,8,45,11,253,1
13,3963,572,3849,2,38,40,8,43,51,270,39,1488,2
1,2664,1259,2518,20,20,40,9,14,23,197,31,1669,0
3,1317,651,1225,14,11,25,12,10,22,99,46,788,2
4,1749,1084,1673,18,51,69,9,32,41,223,15,834,0
5,2066,659,1948,3,41,44,5,37,42,268,7,1013,2
7,487,156,468,5,13,18,7,8,15,49,8,257,1
13,3963,572,3849,3,37,40,7,35,42,261,26,1421,2
1,2664,1259,2518,16,27,43,15,19,34,200,26,1718,0
3,1317,651,1225,5,13,18,6,13,19,96,46,770,2
4,1749,1084,1673,10,32,42,12,37,49,217,11,920,0
5,2066,659,1948,4,30,34,1,29,30,249,10,992,2
13,3963,572,3849,2,26,28,3,32,35,254,24,1396,2
1,2664,1259,2518,9,27,36,12,25,37,195,14,1751,0
3,1317,651,1225,9,15,24,7,11,18,102,46,800,2
4,1749,1084,1673,18,23,41,7,31,38,207,17,862,0
5,2066,659,1948,4,35,39,2,54,56,245,7,985,2
13,3963,572,3849,2,34,36,1,14,15,271,20,1493,2
1,2664,1259,2518,16,17,33,7,24,31,181,24,1810,0
3,1317,651,1225,3,11,14,4,14,18,101,44,805,2
4,1749,1084,1673,23,39,62,13,27,40,220,27,916,0
6,3277,709,3158,24,33,57,7,49,56,319,45,1846,2
7,487,156,468,5,8,13,11,6,17,53,11,258,1
13,3963,572,3849,3,26,29,1,21,22,280,24,1564,2
1,2664,1259,2518,13,27,40,7,13,20,184,19,1780,0
3,1317,651,1225,7,6,13,8,11,19,92,45,842,2
4,1749,1084,1673,16,54,70,20,22,42,244,19,943,0
5,2066,659,1948,3,44,47,2,23,25,274,13,1025,2
7,487,156,468,8,7,15,8,2,10,58,12,257,1
8,1985,638,1892,2,35,37,1,22,23,168,3,1107,2
13,3963,572,3849,2,29,31,6,30,36,286,20,1608,2
1,2664,1259,2518,9,25,34,11,25,36,180,18,1755,0
3,1317,651,1225,15,9,24,9,11,20,95,48,830,2
4,1749,1084,1673,10,49,59,11,43,54,208,15,832,0
5,2066,659,1948,3,39,42,3,42,45,256,15,1030,2
7,487,156,468,5,8,13,11,9,20,52,8,266,1
13,3963,572,3849,3,26,29,3,31,34,272,19,1641,2
1,2664,1259,2518,11,23,34,10,27,37,167,20,1661,0
3,1317,651,1225,10,11,21,14,13,27,91,39,841,2
4,1749,1084,1673,7,54,61,11,30,41,270,12,1000,0
7,487,156,468,6,7,13,4,4,8,54,10,244,1
12,1587,475,1526,24,39,63,14,41,55,260,41,905,2
13,3963,572,3849,4,18,22,5,44,49,243,21,1597,2
1,2664,1259,2518,9,19,28,7,21,28,152,21,1631,0
3,1317,651,1225,7,10,17,18,15,33,85,25,815,2
4,1749,1084,1673,9,50,59,4,25,29,290,13,850,0
7,487,156,468,8,6,14,4,7,11,52,13,234,1
8,1985,638,1892,1,30,31,3,24,27,199,3,990,2
13,3963,572,3849,7,26,33,3,32,35,254,25,1474,2
1,2664,1259,2518,21,32,53,12,17,29,162,22,1727,0
3,1317,651,1225,9,8,17,10,8,18,110,25,745,2
4,1749,1084,1673,21,31,52,5,28,33,288,24,821,0
5,2066,659,1948,2,23,25,4,27,31,210,9,941,2
6,3277,709,3158,13,29,42,5,38,43,324,39,1784,2
7,487,156,468,7,5,12,5,3,8,53,16,232,1
12,1587,475,1526,13,23,36,12,42,54,236,20,941,2
13,3963,572,3849,4,25,29,3,40,43,222,27,1463,2
1,2664,1259,2518,11,19,30,13,22,35,151,20,1762,0
3,1317,651,1225,12,9,21,6,11,17,84,25,847,2
4,1749,1084,1673,11,23,34,20,28,48,280,4,873,0
5,2066,659,1948,3,23,26,3,20,23,218,12,1048,2
8,1985,638,1892,1,33,34,1,19,20,224,6,1000,2
12,1587,475,1526,25,34,59,13,44,57,225,32,1059,2
13,3963,572,3849,2,17,19,8,25,33,215,21,1537,2
1,2664,1259,2518,14,19,33,14,19,33,149,26,1826,0
3,1317,651,1225,5,7,12,11,12,23,78,19,887,2
4,1749,1084,1673,8,51,59,11,42,53,281,6,882,0
5,2066,659,1948,4,35,39,4,32,36,216,4,1071,2
7,487,156,468,7,4,11,10,4,14,58,18,262,1
13,3963,572,3849,1,19,20,3,31,34,208,20,1686,2
1,2664,1259,2518,15,12,27,25,15,40,137,12,1791,0
3,1317,651,1225,7,6,13,6,9,15,75,21,891,2
4,1749,1084,1673,10,34,44,10,41,51,268,7,898,0
5,2066,659,1948,1,21,22,4,23,27,219,4,1091,2
7,487,156,468,9,3,12,3,8,11,51,24,263,1
8,1973,626,1880,1,43,44,2,27,29,216,7,1048,2
12,1587,475,1526,14,42,56,14,42,56,246,24,948,2
13,3963,572,3849,6,20,26,1,27,28,198,30,1562,2
1,2664,1259,2518,13,21,34,7,18,25,134,20,1828,0
3,1317,651,1225,7,5,12,9,9,18,72,26,891,2
6,3277,709,3158,7,31,38,8,36,44,318,37,2014,2
8,1973,626,1882,4,16,20,2,26,28,209,9,1030,2
12,1587,475,1526,3,25,28,8,40,48,217,19,979,2
13,3963,572,3849,3,24,27,7,30,37,192,22,1588,2
1,2664,1259,2518,13,14,27,11,16,27,128,25,1781,0
3,1317,651,1225,6,12,18,9,14,23,75,18,899,2
4,1749,1084,1673,19,37,56,12,39,51,225,10,905,0
6,3277,709,3158,13,44,57,1,51,52,315,42,2023,2
7,487,156,468,8,5,13,10,6,16,40,14,264,1
8,1973,626,1882,3,29,32,1,30,31,189,11,1100,2
12,1587,475,1526,8,42,50,16,40,56,219,11,889,2
13,3963,572,3849,3,31,34,2,24,26,195,26,1563,2
1,2664,1259,2518,13,24,37,8,15,23,133,16,1691,0
2,2549,662,2375,34,46,80,9,38,47,310,55,1444,2
4,1749,1084,1673,18,39,57,17,35,52,227,13,831,0
6,3277,709,3158,5,27,32,6,41,47,310,33,1862,2
7,487,156,468,7,9,16,8,10,18,38,13,258,1
8,1973,626,1882,4,27,31,5,34,39,189,9,1114,2
12,1587,475,1526,3,41,44,2,39,41,223,10,873,2
13,3963,572,3849,1,22,23,4,22,26,193,22,1464,2
1,2664,1259,2518,6,16,22,2,18,20,126,14,1725,0
3,1317,651,1225,5,6,11,2,9,11,104,27,827,2
4,1749,1084,1673,7,26,33,16,29,45,221,9,824,0
5,2066,659,1948,1,21,22,1,16,17,212,3,978,2
6,3277,709,3158,17,31,48,1,50,51,304,32,1819,2
7,487,156,468,6,5,11,7,2,9,40,15,270,1
10,4055,1283,3842,14,18,32,21,12,33,79,59,2055,0
12,1587,475,1526,3,29,32,1,25,26,230,12,888,2
13,3963,572,3849,2,15,17,2,16,18,190,25,1435,2
1,2664,1259,2518,7,9,16,3,21,24,112,18,1770,0
2,2521,598,2347,31,30,61,14,40,54,299,42,1530,2
3,1317,651,1225,4,6,10,17,7,24,79,14,857,2
4,1749,1084,1673,10,12,22,9,10,19,218,9,839,0
5,2066,659,1948,2,12,14,1,14,15,217,5,955,2
6,3277,640,3158,8,22,30,6,42,48,287,24,1843,2
8,1973,626,1882,2,10,12,4,26,30,163,5,967,2
10,4055,1283,3842,43,5,48,20,10,30,85,55,2029,0
13,3963,572,3849,5,17,22,1,24,25,182,36,1495,2
1,2664,1259,2518,16,23,39,13,16,29,115,3,1874,0
3,1317,651,1225,6,9,15,2,7,9,81,17,859,2
4,1749,1084,1673,14,24,38,6,36,42,202,16,855,0
7,487,156,468,12,4,16,9,11,20,34,21,281,1
13,3963,572,3849,2,35,37,2,16,18,206,45,1539,2
1,2664,1259,2518,11,13,24,8,7,15,65,19,1064,0
4,1749,1084,1673,16,24,40,8,31,39,193,13,906,0
5,2066,659,1948,3,28,31,2,24,26,201,8,1050,2
6,3277,640,3158,9,33,42,5,42,47,259,37,1900,2
7,487,156,468,4,3,7,7,7,14,29,21,299,1
8,1973,626,1882,2,20,22,1,29,30,136,3,1058,2
13,3963,572,3865,3,14,17,6,30,36,186,43,1596,2
1,2664,1259,2518,9,31,40,10,20,30,124,18,1820,0
3,1317,651,1225,3,4,7,5,13,18,61,11,901,2
4,1749,1084,1673,20,39,59,16,31,47,201,11,989,0
5,2066,659,1948,1,22,23,2,33,35,186,3,1057,2
6,3277,640,3158,7,44,51,4,47,51,266,33,1865,2
7,487,156,468,6,5,11,8,2,10,33,19,288,1
8,1973,626,1882,4,21,25,1,29,30,129,7,1103,2
13,3963,572,3865,4,27,31,5,23,28,187,40,1599,2
1,2664,1259,2518,18,24,42,4,20,24,125,17,1772,0
3,1317,651,1225,15,9,24,11,6,17,64,15,920,2
4,1749,1084,1673,14,32,46,13,28,41,205,14,953,0
5,2066,659,1948,4,26,30,1,32,33,182,9,1064,2
6,3277,640,3158,9,29,38,1,47,48,258,32,1880,2
8,1973,626,1882,2,19,21,2,26,28,122,4,1087,2
12,1587,475,1526,3,37,40,1,46,47,205,6,899,2
1,2664,1259,2518,19,10,29,3,8,11,126,19,1712,0
3,1317,651,1225,8,10,18,8,4,12,70,17,861,2
4,1749,1084,1673,11,26,37,11,36,47,193,13,874,0
6,3277,640,3158,13,34,47,2,29,31,266,39,1809,2
7,487,156,468,5,3,8,8,4,12,28,11,268,1
8,1973,626,1882,1,19,20,3,11,14,127,4,999,2
10,4055,1283,3842,31,12,43,32,15,47,79,43,2085,0
12,1587,475,1526,2,21,23,4,25,29,199,4,880,2
13,3963,572,3865,3,12,15,4,18,22,194,28,1468,2
2,2521,510,2347,32,41,73,14,27,41,254,48,1396,2
3,1317,651,1225,8,9,17,17,10,27,70,20,863,2
4,1749,1084,1673,21,18,39,14,27,41,181,17,861,0
6,3277,640,3158,5,37,42,9,31,40,294,32,1804,2
8,1973,626,1882,1,26,27,1,17,18,140,4,999,2
10,4055,1283,3842,34,4,38,23,13,36,72,39,2043,0
13,3963,572,3865,3,14,17,2,16,18,197,42,1438,2
2,2521,510,2347,10,42,52,6,28,34,263,34,1482,2
3,1317,651,1225,4,14,18,9,11,20,74,12,878,2
4,1749,1084,1673,8,20,28,17,24,41,176,11,899,0
6,3277,640,3158,7,30,37,6,29,35,280,25,1918,2
7,487,156,468,4,1,5,8,4,12,25,10,278,1
10,4055,1283,3842,36,4,40,24,14,38,69,37,2023,0
12,1587,475,1526,3,30,33,4,18,22,209,6,932,2
13,3963,572,3865,1,17,18,2,15,17,195,22,1490,2
1,2664,1259,2518,12,22,34,8,13,21,130,16,1792,0
2,2521,510,2347,26,51,77,16,40,56,260,32,1561,2
3,1317,651,1225,9,13,22,9,6,15,78,24,918,2
4,1749,1084,1673,13,35,48,10,45,55,161,13,905,0
6,3277,640,3158,6,27,33,3,38,41,255,32,1913,2
7,487,156,468,8,3,11,6,2,8,26,13,274,1
8,1973,482,1882,1,23,24,2,15,17,150,4,989,2
12,1587,475,1526,2,26,28,2,25,27,207,6,973,2
1,2664,1259,2518,9,21,30,4,15,19,136,19,1512,0
2,2521,510,2347,33,22,55,6,31,37,245,54,1605,2
3,1317,651,1225,4,12,16,6,6,12,84,22,915,2
4,1749,1084,1673,12,26,38,6,25,31,161,3,891,0
5,2066,659,1948,17,30,47,5,18,23,190,25,1043,2
6,3277,618,3158,4,24,28,3,36,39,249,26,1240,2
7,487,156,468,3,5,8,5,7,12,24,11,280,1
8,1973,482,1882,3,12,15,2,16,18,143,5,1051,2
12,1587,475,1526,2,32,34,2,38,40,203,6,987,2
13,3963,572,3865,5,31,36,5,16,21,203,25,1537,2
1,2664,1259,2518,18,30,48,11,18,29,141,15,1838,0
2,2521,510,2347,33,62,95,14,31,45,264,57,1530,2
3,1317,651,1225,1,9,10,8,9,17,83,17,910,2
4,1749,1084,1673,15,35,50,12,18,30,176,9,927,0
5,2066,659,1948,3,19,22,1,23,24,186,30,1074,2
6,3277,618,3158,7,29,36,8,42,50,227,27,1899,2
12,1587,475,1526,2,12,14,2,23,25,188,6,978,2
13,3963,572,3865,1,24,25,3,19,22,200,27,1534,2
1,2664,1259,2518,11,16,27,11,12,23,140,14,1754,0
2,2521,510,2347,24,51,75,17,34,51,266,42,1430,2
3,1317,651,1225,2,4,6,5,8,13,93,15,904,2
4,1749,1084,1673,9,42,51,13,18,31,196,8,870,0
5,2066,659,1948,4,21,25,3,28,31,176,27,1046,2
6,3277,618,3158,5,29,34,5,41,46,214,30,1197,2
12,1587,475,1526,2,19,21,2,23,25,183,6,896,2
13,3963,572,3865,2,15,17,1,25,26,191,26,1531,2
1,2664,1259,2518,1,27,28,8,15,23,148,7,1691,0
2,2521,510,2347,23,40,63,10,47,57,251,42,1380,2
3,1317,651,1225,3,6,9,1,11,12,74,20,900,2
4,1749,1084,1673,10,32,42,9,20,29,205,8,818,0
5,2066,659,1948,4,36,40,14,38,52,171,20,1016,2
6,3277,618,3158,9,15,24,5,31,36,215,27,1772,2
7,487,156,468,2,4,6,5,2,7,20,12,251,1
13,3963,572,3865,3,17,20,2,23,25,188,26,1444,2
1,2664,1259,2518,10,9,19,1,14,15,142,16,1778,0
2,2521,510,2347,19,38,57,6,24,30,271,37,1445,2
3,1317,651,1225,3,7,10,10,9,19,72,14,876,2
4,1749,1084,1673,14,16,30,6,19,25,201,12,854,0
5,2066,659,1948,2,29,31,2,22,24,180,16,1013,2
6,3277,618,3158,3,38,41,2,30,32,222,18,1770,2
8,1973,542,1882,1,24,25,2,16,18,131,5,1019,2
12,1587,475,1526,1,23,24,3,18,21,180,4,933,2
13,3963,572,3865,3,13,16,2,29,31,169,35,1429,2
1,2664,1259,2518,20,19,39,2,10,12,114,24,1336,0
2,2521,510,2347,25,30,55,11,46,57,236,41,1514,2
3,1317,651,1225,2,8,10,6,3,9,77,12,893,2
4,1749,1084,1673,26,13,39,8,19,27,192,11,852,0
5,2002,659,1884,2,12,14,3,14,17,188,14,1071,2
6,3277,618,3158,4,30,34,3,32,35,211,21,1859,2
13,3963,572,3865,4,6,10,3,24,27,149,31,1443,2
1,2664,1259,2518,18,20,38,32,19,51,138,9,1913,0
3,1317,651,1225,8,6,14,5,5,10,78,16,879,2
4,1749,1084,1673,20,53,73,7,29,36,215,30,929,0
5,2002,659,1884,1,21,22,3,26,29,167,11,1097,2
6,3277,618,3158,11,22,33,4,39,43,205,26,1289,2
8,1973,542,1882,2,19,21,1,15,16,147,8,1076,2
10,4055,1283,3860,22,7,29,31,7,38,70,53,2202,0
12,1587,475,1526,4,19,23,1,19,20,158,4,1025,2
13,3963,572,3865,1,16,17,6,15,21,145,19,1547,2
1,2664,1259,2518,21,18,39,9,23,32,127,20,1849,0
2,2521,502,2347,28,49,77,15,40,55,225,47,1585,2
3,1317,651,1225,2,9,11,14,17,31,68,6,919,2
4,1749,1084,1673,14,34,48,9,29,38,220,24,988,0
6,3277,597,3167,12,16,28,5,31,36,189,25,1251,2
7,487,156,468,2,6,8,6,9,15,20,9,279,1
10,3569,756,3415,40,13,53,18,4,22,76,60,1958,2
12,1587,475,1526,2,28,30,2,31,33,154,4,1021,2
13,3963,572,3865,4,8,12,3,17,20,134,17,1596,2
1,2664,1259,2518,17,23,40,6,22,28,193,23,1773,0
2,2521,502,2351,29,40,69,15,42,57,214,47,1540,2
3,1317,651,1225,4,9,13,4,8,12,71,9,932,2
4,1749,1084,1673,11,42,53,16,39,55,222,16,981,0
6,3277,597,3167,9,22,31,6,35,41,175,18,1989,2
7,487,156,468,4,2,6,6,2,8,19,7,274,1
8,1973,542,1882,1,26,27,2,24,26,163,4,1091,2
12,1587,475,1526,1,20,21,1,23,24,152,4,1036,2
13,3963,572,3865,2,37,39,1,16,17,149,21,1608,2
1,2664,1259,2518,8,12,20,16,15,31,125,16,1738,0
2,2521,502,2351,20,40,60,12,36,48,212,39,1476,2
3,1317,651,1225,10,12,22,5,13,18,65,12,950,2
4,1749,1084,1673,16,41,57,9,32,41,231,14,960,0
5,2002,659,1884,4,45,49,1,36,37,189,13,1131,2
6,3277,597,3167,20,23,43,3,27,30,178,30,2024,2
7,503,156,484,5,1,6,5,2,7,17,8,283,1
12,1587,475,1526,3,21,24,1,34,35,140,6,1011,2
13,3963,572,3865,1,28,29,1,22,23,157,22,1621,2
1,2664,1259,2518,20,19,39,4,15,19,129,26,1762,0
2,2521,462,2351,29,27,56,10,22,32,207,50,1402,2
3,1317,651,1225,2,6,8,9,10,19,62,5,957,2
4,1749,1084,1673,15,24,39,11,26,37,228,17,950,0
5,2002,659,1884,3,19,22,3,20,23,181,12,1121,2
6,3277,597,3167,5,22,27,2,19,21,183,26,1902,2
7,503,156,484,3,3,6,6,2,8,18,6,275,1
10,3569,756,3415,36,4,40,28,13,41,59,57,1935,2
12,1587,475,1526,1,12,13,1,14,15,138,6,997,2
13,3963,572,3865,1,57,58,3,15,18,194,16,1536,2
1,2664,1259,2518,10,17,27,4,12,16,115,25,1902,0
2,2515,432,2345,23,47,70,14,26,40,219,36,1489,2
3,1317,651,1225,4,3,7,6,3,9,60,9,894,2
4,1749,1084,1673,13,33,46,13,28,41,233,12,966,0
5,2002,659,1884,1,22,23,1,22,23,178,12,1079,2
6,3277,597,3167,7,31,38,6,25,31,189,23,1910,2
10,3569,756,3415,27,3,30,33,10,43,58,47,1890,2
12,1587,475,1526,2,10,12,4,19,23,128,4,1019,2
13,3963,572,3865,1,40,41,1,14,15,219,16,1486,2
1,2664,1259,2518,15,9,24,15,12,27,113,18,1859,0
2,2515,408,2345,10,26,36,5,35,40,201,45,1537,1
3,1317,651,1225,9,2,11,4,7,11,57,14,918,2
4,1749,1084,1673,6,24,30,12,41,53,212,3,946,0
5,2002,659,1884,4,24,28,6,17,23,186,10,1095,2
6,3277,597,3167,12,24,36,4,21,25,202,22,1226,2
7,503,156,484,13,1,14,6,5,11,17,16,278,1
10,3569,756,3415,23,2,25,19,8,27,51,45,1897,2
1,2664,1259,2518,12,16,28,10,23,33,104,11,1886,0
2,2495,368,2325,33,20,53,17,33,50,185,41,1564,1
3,1317,651,1225,4,11,15,9,11,20,54,9,965,2
4,1749,1084,1673,15,24,39,15,24,39,209,9,873,0
5,2002,659,1884,2,36,38,1,28,29,191,12,1115,2
6,3277,597,3167,20,16,36,3,41,44,176,33,1290,2
7,503,156,484,7,10,17,7,2,9,25,15,285,1
8,1973,542,1882,1,13,14,2,24,26,128,3,1138,2
12,1587,475,1526,2,11,13,1,23,24,108,6,1065,2
13,3963,572,3865,2,38,40,6,21,27,247,6,1529,2
1,2664,1259,2518,16,6,22,6,11,17,92,11,1880,0
2,2495,368,2325,20,35,55,11,33,44,179,52,1568,1
3,1317,651,1225,11,8,19,7,5,12,57,14,984,2
4,1749,1084,1673,16,37,53,8,32,40,214,12,1013,0
5,2002,659,1884,3,25,28,5,25,30,196,8,1101,2
6,3277,597,3167,8,32,40,2,20,22,187,28,1348,2
12,1587,475,1526,4,11,15,1,11,12,110,9,1056,2
13,3963,572,3865,4,67,71,2,17,19,298,11,1531,2
1,2664,1259,2518,19,7,26,8,14,22,86,25,1870,0
2,2495,368,2325,27,26,53,12,32,44,170,39,1559,1
4,1749,1084,1673,11,55,66,14,40,54,227,11,995,0
5,2002,659,1884,1,15,16,1,40,41,176,9,1122,2
6,3277,539,3167,7,21,28,7,27,34,193,15,1335,2
12,1587,475,1526,2,13,15,5,16,21,105,6,1027,2
1,2664,1259,2518,21,7,28,14,10,24,79,31,1830,0
2,2495,368,2325,23,20,43,12,37,49,150,32,1430,1
